date,county,county_fips,samples,m50,m50_index
2020-03-17,Yamhill,41071,1700,3.3510000000000004,54
2020-03-18,Yamhill,41071,1664,2.89,46
2020-03-19,Yamhill,41071,1590,3.0460000000000003,49
2020-03-20,Yamhill,41071,1587,3.322,53
2020-03-21,Yamhill,41071,1439,0.963,15
2020-03-22,Yamhill,41071,1558,0.522,8
2020-03-23,Yamhill,41071,1664,1.268,20
2020-03-24,Yamhill,41071,1705,0.7390000000000001,12
2020-03-25,Yamhill,41071,1617,1.1440000000000001,18
2020-03-26,Yamhill,41071,1710,0.9490000000000001,15
2020-03-27,Yamhill,41071,1696,0.9470000000000001,15
2020-03-28,Yamhill,41071,1712,0.07200000000000001,1
2020-03-29,Yamhill,41071,1745,0.04,0
2020-03-30,Yamhill,41071,1769,0.597,9
2020-03-31,Yamhill,41071,1731,0.84,13
2020-04-01,Yamhill,41071,1732,0.925,15
2020-04-02,Yamhill,41071,1735,0.948,15
2020-04-03,Yamhill,41071,1685,1.63,26
2020-04-04,Yamhill,41071,1614,0.28300000000000003,4
2020-04-05,Yamhill,41071,1664,0.062,1
2020-04-06,Yamhill,41071,1630,1.08,17
2020-04-07,Yamhill,41071,1656,1.3880000000000001,22
2020-04-08,Yamhill,41071,1659,1.128,18
2020-04-09,Yamhill,41071,1653,1.359,22
2020-04-10,Yamhill,41071,1572,2.3,37
2020-04-11,Yamhill,41071,1573,0.946,15
2020-04-12,Yamhill,41071,1546,0.05,0
2020-04-13,Yamhill,41071,1541,1.4580000000000002,23
2020-04-14,Yamhill,41071,1613,1.689,27
2020-04-15,Yamhill,41071,1708,1.84,29
2020-04-16,Yamhill,41071,1662,2.197,35
2020-04-17,Yamhill,41071,1623,2.676,43
2020-04-18,Yamhill,41071,1610,0.486,7
2020-04-19,Yamhill,41071,1560,0.07,1
2020-04-21,Yamhill,41071,1916,1.3159999999999998,21
2020-04-22,Yamhill,41071,1997,0.892,14
2020-04-23,Yamhill,41071,1956,1.814,29
2020-04-24,Yamhill,41071,1873,1.375,22
2020-04-25,Yamhill,41071,1825,0.174,2
2020-04-26,Yamhill,41071,1803,0.071,1
2020-04-27,Yamhill,41071,1874,1.226,19
2020-04-28,Yamhill,41071,1923,1.619,26
2020-04-29,Yamhill,41071,1838,1.506,24
2020-04-30,Yamhill,41071,2896,2.2640000000000002,36
2020-05-01,Yamhill,41071,2665,2.758,44
2020-05-02,Yamhill,41071,2724,0.474,7
2020-05-03,Yamhill,41071,2711,0.9470000000000001,15
2020-05-04,Yamhill,41071,1949,2.01,32
2020-05-05,Yamhill,41071,2000,2.283,37
2020-05-06,Yamhill,41071,1988,2.4819999999999998,40
2020-05-07,Yamhill,41071,1965,1.673,27
2020-05-08,Yamhill,41071,1948,2.338,37
2020-05-09,Yamhill,41071,1995,1.557,25
2020-05-10,Yamhill,41071,1936,0.514,8
2020-05-11,Yamhill,41071,1846,1.016,16
2020-05-12,Yamhill,41071,1922,1.454,23
2020-05-13,Yamhill,41071,1514,1.61,26
2020-05-14,Yamhill,41071,1500,2.345,38
2020-05-15,Yamhill,41071,2740,3.073,49
2020-05-16,Yamhill,41071,2836,1.6680000000000001,27
2020-05-17,Yamhill,41071,2917,0.768,12
2020-05-18,Yamhill,41071,2830,1.6380000000000001,26
2020-05-19,Yamhill,41071,2564,2.167,35
2020-05-20,Yamhill,41071,2759,2.8930000000000002,46
2020-05-21,Yamhill,41071,3032,3.594,58
2020-05-22,Yamhill,41071,2994,3.8,61
2020-05-23,Yamhill,41071,2881,2.693,43
